,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
33,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
34,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
35,HAPV3,443,-5854,069,2092,"0,00%",450,1181,2951,-218,3302,4683,"7,09%","-3,57%",139,"1,71%","-1,17%","215.411.000,00","48.754.600.000,00",024,"30,20%"
36,DOHL3,1017,-5807,110,1315,"0,00%",795,174,-7953,287,-8775,10606,"-1,65%","-2,26%",561,"-1,08%","-1,90%",11447,"698.034.000,00",017,"5,45%"
37,HETA3,9600,-5801,-014,12452,"0,00%",3545,-4135,2128,-14,16234,16234,"58,52%","-21,46%",75,"16,69%","0,24%",000,"-351.629.000,00",-092,"36,54%"
38,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
39,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
40,AESB3,1136,-5129,160,1909,"0,66%",337,-683,734,-59,1809,896,"26,00%","0,72%",77,"5,25%","-3,13%","42.389.300,00","4.262.700.000,00",286,"76,84%"
41,AMBP3,9735,-5129,1073,3122,"0,00%",1234,425,1543,-316,2047,1407,"20,23%","-2,74%",331,"11,22%","-20,92%","149.338.000,00","1.515.810.000,00",581,"70,36%"
42,LWSA3,470,-4965,097,2141,"0,00%",602,541,3304,1184,2066,853,"6,48%","-4,31%",135,"2,43%","-1,95%","28.305.400,00","2.899.830.000,00",003,"36,74%"
43,MTIG4,2300,-4952,-35915,56001,"0,00%",36906,-5093,-9431,-4400,-9557,-10460,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
44,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
45,RRRP3,2948,-4789,277,1556,"0,68%",629,1235,618,-109,1048,743,"25,19%","-3,00%",137,"11,74%","-5,78%","114.261.000,00","4.944.070.000,00",225,"168,78%"
46,TEND3,1319,-4709,187,0530,"0,00%",345,174,656,-126,839,665,"8,08%","-1,36%",158,"6,52%","-3,97%","25.245.900,00","869.365.000,00",135,"8,65%"
47,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-37,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
48,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
49,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
50,NGRD3,118,-4370,060,1004,"0,48%",417,185,-4213,531,-1887,675,"-2,38%","-2,58%",239,"-1,41%","-1,38%","819.408,00","446.826.000,00",004,"5,58%"
51,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-73,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
52,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-71,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
53,MGLU3,1296,-4082,087,0256,"0,00%",274,242,952,-145,1202,533,"2,69%","-0,63%",129,"4,15%","-2,14%","275.930.000,00","10.974.000.000,00",041,"11,73%"
54,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
55,HBSA3,380,-3941,215,1564,"0,00%",471,-1034,1044,-80,2344,1024,"14,98%","-3,97%",81,"5,23%","-5,47%","12.578.100,00","1.341.690.000,00",322,"16,41%"
56,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
57,SEER3,518,-3873,056,0359,"0,00%",198,1316,264,-47,501,267,"13,58%","-0,93%",107,"8,12%","-1,44%","2.866.980,00","1.191.960.000,00",069,"11,23%"
58,ARTR3,1001,-3651,121,0849,"0,00%",261,619,342,-40,1037,617,"24,87%","-2,33%",143,"8,82%","-3,32%",000,"4.746.520.000,00",304,"11,91%"
59,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
60,PDTC3,181,-3503,108,0450,"2,55%",209,044,1919,-275,4277,1005,"2,35%","-1,29%",285,"1,61%","-3,08%","63.213,00","133.105.000,00",257,"72,24%"
61,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-26,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
62,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
63,OMGE3,2757,-3203,159,3419,"0,00%",543,1086,1256,-106,2434,1309,"27,23%","-11,12%",172,"4,69%","-4,95%",000,"3.483.570.000,00",166,"38,73%"
64,APER3,4515,-3170,195,2585,"0,00%",980,11134,1394,-419,1491,1120,"18,55%","-8,24%",103,"8,33%","-6,15%","104.660,00","472.202.000,00",040,"42,20%"
65,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
66,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
67,AURE3,1154,-2991,094,1868,"16,46%",394,267,1342,-120,1727,986,"13,92%","-6,25%",245,"3,61%","-3,13%","37.181.400,00","12.315.500.000,00",067,"24,55%"
68,ESPA3,103,-2969,043,0363,"0,00%",168,097,250,-93,710,446,"14,50%","-1,33%",167,"7,36%","-1,45%","549.527,00","864.673.000,00",099,"12,67%"
69,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
70,MAPT4,559,-2952,-080,0000,"0,00%",6646,-27038,-3777,-72,-3777,-3777,"0,00%","0,00%",0,"-18,04%","2,73%","2.280,58","-6.382.000,00",000,"0,00%"
71,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
72,ENAT3,2164,-2673,138,3034,"0,00%",447,172,3915,-185,4740,627,"7,75%","-11,35%",251,"2,11%","-5,15%","36.745.300,00","4.174.490.000,00",149,"15,11%"
73,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
74,DOHL4,420,-2398,046,0543,"0,00%",328,072,-3284,118,-4107,4963,"-1,65%","-2,26%",561,"-1,08%","-1,90%","10.437,90","698.034.000,00",017,"5,45%"
75,MODL3,308,-2299,188,0000,"0,71%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
76,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-96,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
77,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-96,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
78,ALPK3,397,-2267,243,0586,"0,00%",324,-394,244,-48,597,355,"23,98%","-2,15%",70,"15,99%","-10,70%","445.244,00","355.256.000,00",436,"29,67%"
79,MAPT3,420,-2218,-060,0000,"0,00%",4993,-20315,-2838,-54,-2838,-2838,"0,00%","0,00%",0,"-18,04%","2,73%",18676,"-6.382.000,00",000,"0,00%"
80,BAHI3,664,-2209,167,0471,"0,00%",312,-151,-5367,-42,-8255,2044,"-0,88%","-1,77%",24,"-0,61%","-7,54%","18.598,20","105.139.000,00",106,"42,62%"
81,AURA33,1672,-2119,263,1447,"6,10%",741,581,523,-205,637,637,"27,68%","-6,83%",155,"20,47%","-12,42%","5.573.900,00","1.379.760.000,00",135,"8,87%"
82,MODL11,846,-2105,172,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
83,KROT11,4000,-2075,092,1773,"0,00%",447,533,874,-150,1362,884,"20,30%","-8,73%",194,"5,60%","-4,44%",000,"11.640.700.000,00",060,"0,63%"
84,MODL4,272,-2030,166,0000,"0,00%",0,000,000,0,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
85,DTCY3,686,-1991,-1740,13811,"0,00%",13675,-3336,-1961,-995,-1995,-3689,"-70,41%","-69,38%",50,"-81,51%","87,42%",70676,"-4.388.000,00",-046,"-21,08%"
86,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
87,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
88,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
89,KROT4,512,-1859,083,1589,"0,00%",401,478,783,-134,1271,825,"20,30%","-8,73%",194,"5,60%","-4,44%",000,"11.640.700.000,00",060,"0,63%"
90,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-78,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
91,MNDL3,1444,-1840,094,0165,"0,00%",105,-085,153,-21,604,517,"10,83%","-0,90%",75,"7,41%","-5,13%","16.827,80","151.932.000,00",280,"16,62%"
92,MRVE3,718,-1759,061,0529,"0,00%",156,068,1058,-67,3020,2205,"4,99%","-2,97%",192,"1,55%","-3,47%","72.693.600,00","6.617.040.000,00",122,"4,65%"
93,PTBL3,494,-1709,188,0313,"0,00%",214,726,703,-42,1685,666,"4,44%","-1,83%",108,"4,10%","-10,98%","2.322.230,00","371.111.000,00",349,"18,61%"
94,CASH3,637,-1648,105,1702,"37,87%",824,128,-629,149,-118,-142,"-27,08%","-12,23%",655,"-40,77%","-6,36%","8.677.180,00","529.345.000,00",000,"21,96%"
95,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
96,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
97,BIOM3,978,-1562,384,10129,"0,00%",2291,516,-1721,1143,-1616,-1612,"-58,86%","-64,83%",377,"-24,89%","-24,59%","1.712.290,00","322.883.000,00",048,"59,34%"
98,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
99,ANIM3,370,-1483,061,0392,"0,00%",153,171,152,-32,547,357,"25,83%","-0,32%",169,"11,74%","-4,13%","19.700.700,00","2.437.730.000,00",208,"33,42%"
100,BIOM4,868,-1387,341,8990,"0,00%",2033,458,-1527,1014,-1422,-1419,"-58,86%","-64,83%",377,"-24,89%","-24,59%",000,"322.883.000,00",048,"59,34%"
101,MRFG3,1212,-1375,154,0086,"0,00%",86,100,515,-21,2139,526,"1,66%","-1,43%",127,"2,32%","-11,21%","63.216.200,00","7.327.730.000,00",769,"28,83%"
102,PCAR4,7211,-1365,816,1853,"0,00%",1764,19106,2666,-365,2799,1501,"6,95%","-13,51%",103,"8,86%","-59,80%",000,"4.331.000.000,00",098,"-35,22%"
103,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
104,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
105,TESA3,4800,-1330,162,1007,"0,00%",523,-1110,941,-135,1525,1009,"10,71%","-7,58%",86,"6,42%","-12,18%",000,"858.223.000,00",104,"15,48%"
106,RCSL3,302,-1323,39712,2008,"0,00%",1570,1349,-2925,-297,-2925,-4992,"-6,86%","-15,19%",133,"-5,73%","-3.002,48%","1.082.780,00","242.000,00",000,"28,01%"
107,PCAR5,6712,-1270,760,1725,"0,00%",1642,17784,2481,-340,2615,1403,"6,95%","-13,51%",103,"8,86%","-59,80%",000,"4.331.000.000,00",098,"-35,22%"
108,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-60,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
109,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
110,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-59,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
111,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-59,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
112,SIMH3,666,-1218,182,0160,"0,00%",75,082,107,-13,841,511,"14,96%","-1,60%",139,"9,24%","-14,98%","20.892.300,00","3.187.310.000,00",1627,"49,86%"
113,CBEE3,990,-1196,047,0319,"0,00%",139,-045,265,-27,910,506,"12,02%","-2,66%",37,"5,69%","-3,93%",68476,"5.353.100.000,00",121,"7,33%"
114,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
115,MTIG3,521,-1122,-8136,12686,"0,00%",8360,-1154,-2136,-997,-2262,-2476,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
116,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-13,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
117,LIGH3,1666,-1092,1084,0509,"0,00%",330,-067,854,-42,1969,1042,"5,97%","-4,66%",27,"4,40%","-99,26%",000,"603.935.000,00",1552,"1,74%"
118,EPAR3,590,-1006,114,1198,"48,69%",897,411,-515,1251,-484,1454,"-23,29%","-11,91%",425,"-18,50%","-11,34%","71.465,30","76.840.000,00",000,"-26,73%"
119,ECPR4,9074,-992,122,0000,"0,00%",624,17557,-8297,-129,-8260,-8272,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
120,ECPR3,9025,-987,121,0000,"0,00%",621,17462,-8252,-129,-8215,-8227,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
121,ZAMP3,340,-961,075,0225,"0,00%",216,2966,1035,-50,2008,334,"2,18%","-2,34%",103,"2,71%","-7,79%","2.367.830,00","1.250.910.000,00",125,"16,03%"
122,PTBL4,259,-896,098,0164,"0,00%",112,381,369,-22,1350,534,"4,44%","-1,83%",108,"4,10%","-10,98%",000,"371.111.000,00",349,"18,61%"
123,CRPG3,3380,-893,173,1786,"0,82%",1168,196,-1365,276,-1195,-1953,"-13,09%","-20,00%",492,"-10,82%","-19,37%",000,"566.897.000,00",001,"-2,08%"
124,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-26,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
125,MEAL3,159,-865,045,0207,"0,00%",171,2557,-471,-39,-808,559,"-4,39%","-2,39%",104,"-4,23%","-5,23%","864.145,00","1.006.160.000,00",053,"14,48%"
126,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
127,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
128,RNEW11,252,-784,024,1025,"0,00%",71,-057,224,-11,1382,671,"45,77%","-13,07%",23,"3,26%","-3,07%","23.378,00","871.104.000,00",127,"48,10%"
129,RNEW3,084,-784,024,1025,"0,00%",71,-057,224,-11,1382,671,"45,77%","-13,07%",23,"3,26%","-3,07%","50.039,00","871.104.000,00",127,"48,10%"
130,CRPG5,2930,-774,150,1549,"0,99%",1012,170,-1183,239,-1013,-1656,"-13,09%","-20,00%",492,"-10,82%","-19,37%","57.080,70","566.897.000,00",001,"-2,08%"
131,CRPG6,2900,-766,148,1533,"0,96%",1002,168,-1171,236,-1001,-1636,"-13,09%","-20,00%",492,"-10,82%","-19,37%","9.084,20","566.897.000,00",001,"-2,08%"
132,RNEW4,082,-766,023,1001,"0,00%",70,-056,219,-10,1377,668,"45,77%","-13,07%",23,"3,26%","-3,07%","91.957,30","871.104.000,00",127,"48,10%"
133,LIGT3,425,-756,058,0115,"0,00%",67,-016,113,-10,730,463,"10,11%","-1,51%",37,"7,08%","-7,64%","4.695.620,00","2.739.050.000,00",403,"0,79%"
134,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
135,ENJU3,187,-713,116,1741,"0,00%",863,203,-530,247,-213,-348,"-32,82%","-24,42%",340,"-38,15%","-16,20%","1.641.880,00","331.849.000,00",000,"39,97%"
136,TCNO3,120,-681,-840,0000,"0,00%",34,-008,-287,-4,-1511,-1745,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
137,BAHI11,200,-666,050,0142,"0,00%",94,-045,-1617,-13,-4505,1115,"-0,88%","-1,77%",24,"-0,61%","-7,54%",000,"105.139.000,00",106,"42,62%"
138,GFSA3,310,-606,014,0289,"0,00%",56,022,-123,274,-764,-820,"-23,59%","-4,79%",164,"-4,81%","-2,37%","11.495.800,00","1.931.550.000,00",087,"22,56%"
139,AZEV4,154,-606,096,0886,"0,00%",392,-169,-302,-108,-337,-511,"-29,36%","-14,63%",50,"-14,59%","-15,85%","7.382.670,00","300.241.000,00",012,"349,96%"
140,AZEV3,153,-602,095,0880,"0,00%",390,-168,-300,-108,-335,-508,"-29,36%","-14,63%",50,"-14,59%","-15,85%","1.085.160,00","300.241.000,00",012,"349,96%"
141,AALR3,1059,-574,115,1054,"0,00%",465,-806,2465,-124,3619,1147,"4,28%","-17,52%",78,"2,21%","-20,06%","672.884,00","1.089.040.000,00",077,"5,49%"
142,QUAL3,164,-563,036,0281,"0,00%",108,346,103,-32,355,175,"27,14%","-4,61%",109,"14,28%","-6,33%","5.954.290,00","1.305.550.000,00",148,"-5,00%"
143,EPAR4,330,-563,064,0670,"0,00%",502,230,-288,700,-257,772,"-23,29%","-11,91%",425,"-18,50%","-11,34%",000,"76.840.000,00",000,"-26,73%"
144,BLUT3,514,-563,046,0000,"0,00%",138,-076,-4293,-20,-5397,-5397,"0,00%","0,00%",0,"-0,33%","-8,24%","3.091,81","56.569.000,00",012,"0,00%"
145,COGN3,152,-552,025,0472,"0,00%",119,142,232,-40,721,468,"20,30%","-8,73%",194,"5,60%","-4,44%","56.542.400,00","11.640.700.000,00",060,"0,63%"
146,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-39,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
147,TELB3,1410,-531,091,3058,"0,00%",303,092,-355,-122,-014,-057,"-86,04%","-57,54%",481,"-13,31%","-17,06%","15.955,10","1.343.740.000,00",007,"15,58%"
148,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
149,LFFE4,389,-491,408,0000,"0,00%",3599,000,-2650,0,-2311,1090,"0,00%","0,00%",0,"0,00%","-83,10%",000,"51.892.000,00",000,"0,00%"
