,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
17,EMBR3,1835,-33269,107,0506,"0,00%",261,117,612,-158,902,590,"8,27%","-0,26%",165,"5,60%","-0,32%","104.266.000,00","12.757.400.000,00",112,"21,60%"
18,TELB4,1150,-28054,059,2545,"0,00%",245,074,-323,-130,022,111,"-78,90%","-0,91%",570,"-11,09%","-0,21%","50.023,10","1.676.680.000,00",008,"76,55%"
19,BHGR3,1910,-27216,110,3613,"0,00%",855,-19445,2370,-856,2595,1420,"15,24%","-1,31%",96,"3,93%","-0,40%",000,"1.077.600.000,00",020,"20,67%"
20,DMMO3,176,-25865,-172,2854,"0,00%",3346,1190,637,-137,590,542,"44,81%","-1,10%",225,"70,39%","0,66%",000,"-553.275.000,00",000,"-17,37%"
21,RJCP3,001,-22470,065,0000,"0,00%",619,000,-52294,000,-52396,-91732,"0,00%","0,00%",0,"0,00%","-0,29%",000,"17.287.200,00",000,"0,00%"
22,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
23,LWSA3,682,-21268,139,3320,"0,77%",920,687,6021,1238,4558,1714,"5,51%","-1,56%",148,"2,03%","-0,66%","35.242.700,00","2.913.770.000,00",003,"43,67%"
24,PITI4,128,-20474,000,0000,"0,00%",0,000,"-2.637,65",000,"-2.637,65",11107,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
25,MAPT3,3005,-18915,-444,0000,"0,00%",35726,"-27.615,90",-19726,-395,-19726,-19726,"0,00%","0,00%",0,"-18,11%","2,35%",000,"-6.223.000,00",000,"0,00%"
26,MYPK4,3179,-17004,129,0300,"0,00%",341,211,742,-179,1309,757,"4,05%","0,48%",145,"6,73%","-0,76%",000,"3.786.150.000,00",164,"17,14%"
27,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
28,MAGG3,5940,-11998,132,0684,"0,00%",440,932,407,-155,641,534,"16,82%","-0,57%",114,"14,05%","-1,10%",000,"2.246.130.000,00",103,"9,27%"
29,CBAV3,420,-11501,048,0322,"10,49%",184,085,4221,-089,8635,818,"0,76%","0,77%",220,"0,53%","-0,42%","15.803.400,00","5.176.110.000,00",077,"-16,67%"
30,CBEE3,1500,-10154,067,0463,"0,00%",205,-093,296,-040,725,461,"15,64%","-0,46%",46,"7,62%","-0,66%","1.985,83","5.368.910.000,00",104,"9,51%"
31,BAUH4,7189,-9822,391,1788,"1,68%",2320,3072,4843,5236,4612,2758,"3,69%","-1,82%",120,"7,60%","-3,98%","10.000,00","96.015.000,00",010,"3,27%"
32,LINX3,3740,-9095,438,7885,"1,52%",2745,1196,5317,4706,5149,2297,"14,83%","-8,67%",214,"6,82%","-4,81%",000,"1.619.010.000,00",022,"15,54%"
33,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
34,MNPR3,1755,-8034,-038,0325,"0,00%",386,-033,189,-027,189,165,"17,19%","-0,40%",33,"21,57%","0,47%","73.748,70","-327.213.000,00",000,"16,69%"
35,MOVI3,985,-7982,118,0338,"2,77%",164,429,160,-026,685,401,"21,06%","-0,42%",121,"12,65%","-1,48%","39.183.000,00","3.027.690.000,00",452,"34,47%"
36,MERC3,1528,-7653,111,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-1,45%",000,"248.683.000,00",000,"-21,16%"
37,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
38,MAPT4,1100,-6924,-162,0000,"0,00%",13078,"-10.109,00",-7221,-144,-7221,-7221,"0,00%","0,00%",0,"-18,11%","2,35%",000,"-6.223.000,00",000,"0,00%"
39,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
40,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
41,CLSA3,395,-6424,102,1395,"0,00%",829,160,-1546,168,-713,-3835,"-9,02%","-2,17%",415,"-11,51%","-1,59%","1.695.100,00","727.345.000,00",006,"11,87%"
42,MYPK3,1182,-6322,048,0112,"2,55%",127,079,276,-066,843,487,"4,05%","0,48%",145,"6,73%","-0,76%","18.186.100,00","3.786.150.000,00",164,"17,14%"
43,GLOB4,3049,-6275,1572,2361,"0,00%",2199,-1972,3813,-511,4224,2647,"6,19%","-3,76%",79,"7,85%","-25,05%",000,"4.610.000.000,00",189,"5,34%"
44,RDNI3,451,-5679,032,0318,"3,20%",86,068,828,-021,3765,3156,"3,84%","1,10%",171,"1,07%","-0,56%","153.222,00","622.114.000,00",118,"28,52%"
45,DOHL3,700,-5638,076,0808,"0,00%",550,119,-2971,207,-3105,58694,"-2,72%","-1,43%",703,"-2,10%","-1,34%",23700,"699.104.000,00",015,"10,04%"
46,SCLO3,1410,-5502,-8396,0000,"0,00%",726063,-7692,-9600,-7624,-9619,-9619,"0,00%","0,00%",1,"-782,71%","152,59%",000,"-161.226,00",-017,"-66,45%"
47,MRVE3,934,-5306,087,0762,"0,00%",225,093,7281,-095,17710,5383,"1,05%","-0,87%",206,"0,33%","-1,64%","138.923.000,00","6.018.990.000,00",135,"4,28%"
48,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
49,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
50,MTIG4,2300,-4952,-35915,56001,"0,00%",36906,-5093,-9431,-4400,-9557,-10460,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
51,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
52,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
53,DOHL4,565,-4551,061,0652,"0,00%",444,096,-2398,167,-2532,47865,"-2,72%","-1,43%",703,"-2,10%","-1,34%","10.920,40","699.104.000,00",015,"10,04%"
54,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
55,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
56,USIM6,1631,-4388,087,0717,"2,02%",508,153,1584,429,1611,905,"4,52%","-0,61%",343,"4,04%","-1,99%",000,"23.446.300.000,00",026,"24,25%"
57,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
58,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
59,HAPV3,432,-4151,066,1234,"0,00%",434,2669,-7962,-197,-9392,1993,"-1,55%","-2,97%",115,"-0,59%","-1,59%","309.946.000,00","49.333.000.000,00",023,"51,59%"
60,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
61,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
62,PRGA4,7500,-3681,1379,2328,"0,00%",2325,5575,96960,-609,"1.091,86",4372,"0,24%","-6,37%",110,"0,39%","-37,45%",000,"9.152.650.000,00",260,"17,03%"
63,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
64,MERC4,700,-3506,051,0000,"6,43%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-1,45%",81368,"248.683.000,00",000,"-21,16%"
65,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
66,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
67,OMGE3,2757,-3203,159,3419,"0,00%",543,1086,1256,-106,2434,1309,"27,23%","-11,12%",172,"4,69%","-4,95%",000,"3.483.570.000,00",166,"38,73%"
68,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
69,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
70,GUAR3,535,-3051,053,0313,"0,00%",188,074,996,"1.421,71",1633,496,"3,14%","-1,03%",165,"2,42%","-1,73%","9.593.670,00","5.062.220.000,00",076,"4,79%"
71,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
72,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
73,CSAN3,1778,-2883,186,0795,"2,41%",247,301,509,-054,1189,804,"15,62%","3,17%",165,"5,66%","-6,45%","118.127.000,00","17.929.300.000,00",336,"39,76%"
74,CSNA3,1270,-2843,091,0380,"23,03%",201,173,234,-048,630,438,"16,23%","-0,24%",153,"11,17%","-3,21%","89.056.300,00","18.482.000.000,00",225,"18,70%"
75,ALPA3,938,-2809,121,1593,"0,00%",825,365,2911,1369,3337,1831,"5,47%","-5,69%",250,"3,16%","-4,30%","24.481,10","5.309.890.000,00",025,"1,97%"
76,ALPA4,900,-2695,116,1528,"0,00%",792,350,2793,1313,3219,1766,"5,47%","-5,69%",250,"3,16%","-4,30%","39.453.500,00","5.309.890.000,00",025,"1,97%"
77,KROT11,4000,-2630,088,1958,"0,00%",419,790,895,-139,1409,905,"21,88%","-7,77%",141,"5,21%","-3,35%",000,"12.180.800.000,00",064,"-6,79%"
78,BAHI4,8600,-2564,3499,6065,"0,00%",3511,-1127,-11661,-435,-12521,"-2.738,16","-5,20%","-24,70%",19,"-3,19%","-136,46%",000,"64.866.000,00",295,"68,18%"
79,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
80,KROT4,512,-2356,079,1754,"0,00%",375,708,802,-124,1316,845,"21,88%","-7,77%",141,"5,21%","-3,35%",000,"12.180.800.000,00",064,"-6,79%"
81,LJQQ3,455,-2309,169,0361,"0,00%",279,091,1680,-165,1646,482,"2,15%","-1,56%",186,"2,14%","-7,33%","17.045.200,00","503.826.000,00",073,"9,36%"
82,MODL3,308,-2299,188,0000,"1,42%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
83,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
84,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
85,AMBP3,1478,-2153,231,0547,"0,61%",228,077,272,-060,748,535,"20,09%","-0,69%",275,"12,38%","-10,75%","22.328.600,00","1.066.510.000,00",701,"110,35%"
86,MNPR4,463,-2119,-010,0086,"0,00%",102,-009,050,-007,050,044,"17,19%","-0,40%",33,"21,57%","0,47%",000,"-327.213.000,00",000,"16,69%"
87,MODL11,846,-2105,172,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
88,MODL4,272,-2030,166,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
89,BAHI5,6500,-1938,2645,4584,"0,00%",2654,-852,-8814,-328,-9673,"-2.115,44","-5,20%","-24,70%",19,"-3,19%","-136,46%",000,"64.866.000,00",295,"68,18%"
90,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
91,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
92,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
93,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
94,USIM3,685,-1843,037,0301,"4,36%",213,064,665,180,692,389,"4,52%","-0,61%",343,"4,04%","-1,99%","1.129.920,00","23.446.300.000,00",026,"24,25%"
95,USIM5,681,-1832,036,0299,"4,83%",212,064,661,179,688,387,"4,52%","-0,61%",343,"4,04%","-1,99%","77.878.400,00","23.446.300.000,00",026,"24,25%"
96,PTBL3,520,-1820,192,0344,"4,04%",242,-3271,563,-050,1228,620,"6,12%","-1,89%",98,"5,80%","-10,54%","5.816.810,00","382.221.000,00",312,"21,51%"
97,ORVR3,3586,-1780,483,3906,"0,00%",1417,1280,4544,-324,5878,1471,"8,60%","-20,99%",181,"3,42%","-27,14%","10.092.100,00","615.668.000,00",164,"41,38%"
98,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
99,ZAMP3,665,-1643,134,0484,"0,00%",456,1373,2154,-103,3019,504,"2,25%","-2,95%",118,"2,54%","-8,15%","16.276.000,00","1.367.230.000,00",085,"10,38%"
100,RCSL3,161,-1606,47329,3092,"0,00%",3355,2063,-18716,-696,-18691,"1.411,51","-1,65%","-19,51%",147,"-1,87%","-2.947,57%","3.664.080,00","433.000,00",000,"56,62%"
101,SYNE3,375,-1593,038,1351,"0,00%",143,178,416,-055,918,626,"32,45%","-5,34%",421,"3,73%","-2,38%","1.264.560,00","1.507.070.000,00",067,"16,23%"
102,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
103,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
104,CASH3,750,-1405,084,1755,"0,00%",553,111,-554,123,-217,-259,"-31,69%","-12,91%",271,"-15,19%","-6,00%","16.499.600,00","770.573.000,00",000,"45,25%"
105,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
106,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
107,MGLU3,177,-1334,119,0318,"0,00%",336,312,1077,-184,1505,706,"2,95%","-2,38%",125,"4,39%","-8,95%","231.289.000,00","10.011.500.000,00",072,"22,99%"
108,TESA3,4800,-1330,162,1007,"0,00%",523,-1110,941,-135,1525,1009,"10,71%","-7,58%",86,"6,42%","-12,18%",000,"858.223.000,00",104,"15,48%"
109,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
110,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
111,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
112,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
113,COGN3,261,-1201,040,0894,"0,00%",191,361,409,-063,923,593,"21,88%","-7,77%",141,"5,21%","-3,35%","51.237.200,00","12.180.800.000,00",064,"-6,79%"
114,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
115,ESPA3,122,-1167,050,0455,"0,00%",193,181,423,-097,1108,634,"10,75%","-4,14%",135,"5,10%","-4,30%","2.507.290,00","878.234.000,00",105,"12,70%"
116,IRBR3,4309,-1148,086,0524,"0,00%",172,000,-328,000,000,000,"-15,96%","-4,56%",0,"0,00%","-7,47%","77.586.600,00","4.137.420.000,00",000,"0,00%"
117,OPCT3,511,-1144,129,0728,"0,00%",434,-754,647,-115,1289,508,"11,24%","4,23%",83,"7,52%","-11,32%","3.538.600,00","789.330.000,00",148,"48,47%"
118,MTIG3,521,-1122,-8136,12686,"0,00%",8360,-1154,-2136,-997,-2262,-2476,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
119,ARTR3,1001,-1101,117,1033,"0,00%",301,-1538,321,-048,904,564,"32,17%","-9,39%",85,"10,49%","-10,66%",000,"4.904.130.000,00",250,"13,57%"
120,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
121,ANIM3,292,-1074,046,0324,"0,00%",117,899,207,-023,938,473,"15,67%","1,14%",107,"6,43%","-4,26%","26.490.700,00","2.579.940.000,00",200,"39,47%"
122,DASA3,1049,-1050,097,0569,"0,69%",288,1849,768,-072,1575,735,"7,41%","-5,45%",105,"4,44%","-9,24%","8.989.360,00","8.139.120.000,00",137,"39,18%"
123,ENJU3,161,-1046,087,2222,"0,00%",772,108,-557,111,-054,-085,"-39,90%","-21,24%",829,"-51,93%","-8,32%","560.657,00","375.094.000,00",000,"18,93%"
124,VVAR11,1458,-1000,251,0376,"0,00%",351,-314,608,-081,1019,639,"6,19%","-3,76%",79,"7,85%","-25,05%",000,"4.610.000.000,00",189,"5,34%"
125,VVAR4,484,-996,250,0375,"0,00%",349,-313,605,-081,1016,637,"6,19%","-3,76%",79,"7,85%","-25,05%",000,"4.610.000.000,00",189,"5,34%"
126,ECPR4,9074,-992,122,0000,"0,00%",624,17557,-8297,-129,-8260,-8272,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
127,ECPR3,9025,-987,121,0000,"0,00%",621,17462,-8252,-129,-8215,-8227,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
128,RCSL4,094,-937,27633,1805,"0,00%",1959,1204,-10927,-406,-10903,82335,"-1,65%","-19,51%",147,"-1,87%","-2.947,57%","4.717.480,00","433.000,00",000,"56,62%"
129,PTBL4,259,-907,096,0171,"0,00%",120,-1629,280,-025,945,477,"6,12%","-1,89%",98,"5,80%","-10,54%",000,"382.221.000,00",312,"21,51%"
130,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
131,BIOM4,868,-873,640,6333,"0,00%",2259,1655,-1119,-807,-1278,-1272,"-56,59%","-72,57%",159,"-25,43%","-73,28%",000,"120.928.000,00",132,"119,38%"
132,CEED3,3697,-841,-088,0513,"0,00%",336,570,517,-034,1031,777,"9,91%","-6,09%",118,"8,73%","10,45%",18034,"-2.871.730.000,00",-138,"11,58%"
133,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
134,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
135,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
136,ALPK3,420,-703,246,0729,"0,00%",337,-310,360,-048,847,439,"20,23%","-9,98%",60,"11,19%","-34,95%","587.104,00","366.519.000,00",413,"36,68%"
137,CEED4,3001,-683,-071,0416,"0,00%",273,463,420,-027,933,704,"9,91%","-6,09%",118,"8,73%","10,45%",7320,"-2.871.730.000,00",-138,"11,58%"
138,TCNO3,120,-681,-840,0000,"0,00%",34,-008,-287,-004,-1511,-1745,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
139,NTCO3,1365,-668,092,0549,"0,00%",374,438,1334,-138,2034,736,"4,11%","-8,22%",136,"3,42%","-13,80%","142.326.000,00","20.543.900.000,00",065,"-8,72%"
140,AERI3,090,-647,082,0232,"0,00%",217,091,246,-178,582,488,"9,43%","-3,59%",163,"14,22%","-12,65%","4.942.820,00","843.215.000,00",212,"23,26%"
141,PCAR4,7211,-635,388,28731,"0,00%",859,1023,-6982,-200,-7810,9685,"-41,15%","-426,84%",132,"-1,69%","-61,20%",000,"5.016.000.000,00",121,"-60,47%"
142,BRFS3,1260,-618,232,0391,"0,00%",391,937,16289,-102,28516,1142,"0,24%","-6,37%",110,"0,39%","-37,45%","249.062.000,00","9.152.650.000,00",260,"17,03%"
143,PCAR5,6712,-591,361,26743,"0,00%",799,952,-6499,-186,-7327,9086,"-41,15%","-426,84%",132,"-1,69%","-61,20%",000,"5.016.000.000,00",121,"-60,47%"
144,BLUT3,514,-563,046,0000,"0,00%",138,-076,-4293,-020,-5397,-5397,"0,00%","0,00%",0,"-0,33%","-8,24%","3.091,81","56.569.000,00",012,"0,00%"
145,GPAR3,5000,-548,553,"-2.444,080","13,81%",5276,1901,"-1.825,78",2187,"-1.747,17","-2.027,83","133,87%","44.589,40%",3076,"-0,38%","-100,86%",73171,"720.590.000,00",000,"3,89%"
146,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
147,TXRX3,900,-544,-011,0198,"0,00%",167,-019,201,-008,1785,1438,"9,84%","-3,63%",37,"11,59%","2,04%",2195,"-345.671.000,00",-087,"27,00%"
148,MBLY3,377,-530,078,0658,"0,00%",494,124,-479,259,-492,-2856,"-13,73%","-12,42%",349,"-14,32%","-14,70%","5.519.180,00","515.451.000,00",034,"-7,11%"
149,TLCP3,4800,-502,176,0824,"0,00%",533,-276,-2661,-133,-4386,-4386,"-3,10%","-16,40%",61,"-2,52%","-35,04%",000,"262.979.000,00",121,"9,09%"
