,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
20,ABYA3,491,-21480,176,2055,"0,00%",527,198,1996,-275,3367,3367,"10,29%","-0,96%",209,"2,78%","-0,82%",000,"292.060.000,00",131,"16,41%"
21,PITI4,128,-20474,000,0000,"0,00%",0,000,"-2.637,65",000,"-2.637,65",11107,"0,00%","0,00%",0,"0,00%","0,00%",000,000,000,"-29,63%"
22,ENAT3,2952,-17286,202,5651,"0,51%",964,781,5980,-371,6730,1108,"9,45%","-3,27%",188,"2,20%","-1,17%","57.351.700,00","3.877.450.000,00",071,"13,63%"
23,PLAS3,950,-16532,-029,0125,"0,00%",174,-044,-573,-014,-1922,1188,"-2,18%","-0,08%",45,"-3,67%","0,17%","5.485,38","-409.281.000,00",-072,"28,64%"
24,MRVE3,779,-14705,065,0590,"0,00%",175,073,1573,-075,4243,2870,"3,75%","-0,25%",207,"1,16%","-0,44%","163.696.000,00","6.745.350.000,00",116,"4,17%"
25,APER3,4456,-13834,194,2847,"0,70%",1105,-1697,2234,-446,2263,1520,"12,74%","-2,17%",74,"5,29%","-1,40%","193.815,00","469.071.000,00",011,"39,89%"
26,SYNE3,878,-13346,088,3156,"0,00%",335,397,753,-131,1124,838,"41,91%","1,31%",528,"4,84%","-0,66%","4.138.820,00","1.516.280.000,00",064,"-2,28%"
27,GUAR3,830,-12094,079,0471,"0,00%",290,114,1198,4458,1506,537,"3,93%","-0,39%",166,"3,20%","-0,66%","19.093.200,00","5.223.160.000,00",067,"5,56%"
28,LCSA3,1250,-12023,-8122,28405,"0,00%",44638,-7205,-18018,-3441,-18095,-18095,"-15,77%","-23,63%",29,"-28,74%","67,55%",000,"-377.568.000,00",-035,"6.354,07%"
29,MAGG3,5940,-11998,132,0684,"0,00%",440,932,407,-155,641,534,"16,82%","-0,57%",114,"14,05%","-1,10%",000,"2.246.130.000,00",103,"9,27%"
30,SQIA3,2737,-11033,370,3592,"0,20%",1490,2587,6233,-384,6732,1850,"5,76%","-2,88%",143,"2,81%","-3,35%",000,"650.717.000,00",065,"46,32%"
31,ATOM3,204,-9430,287,2286,"15,71%",1872,198,-2470,298,-1475,-1646,"-9,26%","-2,42%",3064,"-32,48%","-3,04%","25.839,40","16.924.000,00",000,"19,39%"
32,LINX3,3740,-9095,438,7885,"1,52%",2745,1196,5317,4706,5149,2297,"14,83%","-8,67%",214,"6,82%","-4,81%",000,"1.619.010.000,00",022,"15,54%"
33,BNCA3,7030,-9030,245,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-2,72%",000,"3.068.150.000,00",000,"2,41%"
34,HETA3,9600,-7722,-014,12959,"0,00%",3761,-1750,2252,-014,17182,17182,"57,54%","-16,78%",49,"16,71%","0,18%",000,"-351.552.000,00",-092,"36,54%"
35,AMIL3,3220,-7328,770,1129,"0,00%",2003,-1695,13658,-543,13861,5013,"0,83%","-1,53%",75,"2,22%","-10,51%",000,"1.532.980.000,00",124,"28,47%"
36,BRTP3,3571,-6726,245,1168,"0,00%",684,898,603,-240,755,755,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
37,IDVL11,14000,-6600,6056,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-91,76%",000,"237.683.000,00",000,"0,00%"
38,CSAN3,1620,-6571,164,0747,"2,65%",220,282,440,-049,1124,758,"16,98%","6,43%",162,"5,79%","-2,50%","132.394.000,00","18.481.500.000,00",337,"39,10%"
39,CSNA3,1570,-6543,119,0458,"12,48%",227,258,279,-054,644,444,"16,45%","0,89%",132,"11,29%","-1,82%","121.222.000,00","17.500.700.000,00",256,"16,76%"
40,PRGA4,7500,-6220,846,2354,"0,00%",2203,1922,20297,-805,21967,3550,"1,16%","-3,49%",134,"1,83%","-13,59%",000,"14.923.400.000,00",135,"13,36%"
41,SCLO3,1410,-5504,-8394,0000,"0,00%",725908,-7691,-9603,-7623,-9622,-9622,"0,00%","0,00%",1,"-782,59%","152,53%",000,"-161.253,00",-017,"0,00%"
42,PEFX3,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
43,PEFX5,1900,-5204,168,0477,"0,00%",597,2034,575,-318,659,000,"8,30%","-0,92%",107,"11,77%","-3,24%",000,"396.955.000,00",031,"4,36%"
44,MTIG4,2300,-4952,-35915,56001,"0,00%",36906,-5093,-9431,-4400,-9557,-10460,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
45,TOYB4,250,-4796,-543,5256,"0,00%",4405,-647,-904,-383,-915,-967,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
46,LWSA3,584,-4727,121,2696,"0,89%",757,685,4269,1528,2909,1189,"6,32%","-5,70%",135,"2,42%","-2,56%","43.399.800,00","2.882.150.000,00",003,"38,62%"
47,IMBI3,501,-4642,281,"2.659,020","0,00%",518,-221,-9712,-037,-10472,-10745,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
48,AMBP3,1560,-4588,150,0535,"0,58%",224,093,259,-062,679,481,"20,64%","1,16%",237,"11,86%","-3,26%","11.930.000,00","1.742.600.000,00",409,"87,83%"
49,JBSS3,2150,-4495,110,0131,"4,65%",231,155,924,-059,2359,766,"1,42%","-0,20%",164,"3,37%","-2,45%","146.655.000,00","43.351.100.000,00",223,"15,94%"
50,CLAN4,300,-4492,047,15151,"0,00%",406,-1550,-8256,-636,-9743,2268,"-18,35%","-33,73%",73,"-0,50%","-1,05%",000,"1.012.240.000,00",008,"-63,96%"
51,TOYB3,229,-4394,-497,4815,"0,00%",4035,-593,-828,-350,-839,-887,"-58,16%","-10,96%",49,"-59,36%","11,31%",000,"-13.852.000,00",-007,"-26,99%"
52,EBTP3,1021,-4356,117,0548,"0,00%",353,-50247,642,-073,846,285,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
53,RCSL3,175,-4303,46797,3925,"0,00%",3674,3114,-7354,-692,-7337,-13080,"-5,34%","-9,13%",134,"-5,31%","-1.087,60%","5.615.460,00","476.000,00",000,"37,43%"
54,EBTP4,1000,-4266,114,0537,"0,00%",346,-49213,629,-071,833,281,"8,53%","-1,03%",99,"6,03%","-2,68%",000,"10.782.200.000,00",039,"22,10%"
55,FBRA4,3458,-3957,166,0457,"0,00%",738,1894,740,-443,1062,1062,"6,18%","-1,15%",111,"11,94%","-4,20%",000,"213.406.000,00",077,"12,48%"
56,BRTP4,2081,-3919,143,0681,"0,00%",399,523,351,-140,503,503,"19,37%","-2,96%",129,"13,41%","-3,64%",000,"5.302.340.000,00",091,"3,66%"
57,LIGH3,1666,-3810,633,0499,"0,00%",333,-065,619,-043,1435,880,"8,06%","-1,31%",25,"6,00%","-16,62%",000,"1.033.620.000,00",874,"2,29%"
58,HAPV3,370,-3774,057,1019,"0,00%",371,1403,4695,-180,5456,1191,"2,17%","-2,70%",123,"0,88%","-1,51%","228.899.000,00","49.092.200.000,00",023,"51,94%"
59,AURE3,1190,-3746,096,1925,"28,57%",410,570,1303,-111,1651,970,"14,77%","-5,14%",154,"3,63%","-2,57%","58.348.900,00","12.369.000.000,00",052,"53,48%"
60,BAHI3,939,-3702,202,0656,"0,00%",416,-213,-4413,-060,-5902,2998,"-1,49%","-1,77%",33,"-1,02%","-5,46%","31.334,20","122.640.000,00",098,"57,20%"
61,MAPT3,600,-3652,-088,0000,"0,00%",7133,"-1.102,80",-4177,-079,-4177,-4177,"0,00%","0,00%",0,"-17,19%","2,42%","4.442,60","-6.244.000,00",000,"0,00%"
62,CRFB3,1363,-3615,150,0262,"1,08%",310,-1031,773,-105,1011,664,"3,38%","-0,58%",94,"6,15%","-4,14%","91.672.700,00","19.218.000.000,00",110,"17,07%"
63,CASH3,768,-3598,086,2045,"0,00%",682,110,-940,123,-006,-008,"-21,76%","-7,82%",563,"-22,96%","-2,39%","17.531.400,00","776.479.000,00",000,"47,01%"
64,ITEC3,4010,-3512,2204,"2.611,690","0,00%",9216,2542,-2600,-6891,-2480,-2956,"-10.044,70%","-7.435,88%",523,"-63,06%","-62,76%",000,"20.143.000,00",000,"-74,79%"
65,CLSA3,519,-3483,135,1935,"0,00%",1107,236,-1153,246,-727,-1530,"-16,78%","-5,56%",388,"-18,48%","-3,88%","4.425.120,00","720.924.000,00",005,"13,21%"
66,IMBI4,350,-3243,196,"1.857,600","0,00%",362,-154,-6785,-026,-7544,-7741,"-2.737,88%","-13.821,20%",5,"-0,54%","-6,05%",000,"62.544.000,00",022,"-57,16%"
67,RNEW4,120,-3241,032,1314,"0,00%",97,-100,257,-015,1159,616,"51,17%","-4,05%",32,"3,90%","-0,99%","242.715,00","933.020.000,00",115,"31,75%"
68,RNEW11,360,-3241,032,1314,"0,00%",97,-100,257,-015,1159,616,"51,17%","-4,05%",32,"3,90%","-0,99%","35.544,30","933.020.000,00",115,"31,75%"
69,PRTX3,277,-3227,-14532,297651,"0,00%",1400,-257,-9711,-143,-12899,3719,"-306,50%","-922,47%",5,"-1,50%","450,37%",000,"-18.917.000,00",-4985,"307,96%"
70,OMGE3,2757,-3203,159,3419,"0,00%",543,1086,1256,-106,2434,1309,"27,23%","-11,12%",172,"4,69%","-4,95%",000,"3.483.570.000,00",166,"38,73%"
71,RNEW3,118,-3187,032,1292,"0,00%",96,-098,253,-015,1155,614,"51,17%","-4,05%",32,"3,90%","-0,99%","119.185,00","933.020.000,00",115,"31,75%"
72,MAPT4,520,-3165,-077,0000,"0,00%",6182,-95576,-3620,-068,-3620,-3620,"0,00%","0,00%",0,"-17,19%","2,42%","13.023,30","-6.244.000,00",000,"0,00%"
73,DFVA3,990,-3138,6069,4327,"0,00%",5365,2910,-5591,-3147,-5828,-5828,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
74,SEER3,673,-3089,072,0473,"0,00%",248,397,371,-062,612,311,"12,75%","-1,53%",133,"7,40%","-2,32%","5.106.950,00","1.209.490.000,00",071,"10,69%"
75,ASTA4,2583,-3079,100,0652,"0,00%",446,257,1990,-330,3320,3320,"3,28%","-2,12%",171,"2,52%","-3,25%",000,"515.672.000,00",085,"-4,73%"
76,VGOR4,587,-2958,718,1229,"0,00%",1468,11397,2732,-322,3409,3409,"4,50%","-4,59%",104,"6,00%","-24,29%",000,"135.178.000,00",189,"4,77%"
77,CRBM3,9000,-2895,326,1498,"0,00%",1172,298,-1545,1690,-1417,-1417,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
78,BALM3,1060,-2848,071,0567,"8,36%",416,087,367,139,253,217,"15,45%","-0,48%",308,"15,33%","-2,48%","1.223,67","146.999.000,00",015,"3,82%"
79,PTBL3,695,-2789,254,0447,"3,02%",297,9253,901,-062,1721,758,"4,97%","-1,60%",101,"4,81%","-9,10%","4.372.400,00","385.934.000,00",357,"20,35%"
80,OFSA3,2500,-2699,196,1430,"1,89%",1055,226,1377,564,1507,1101,"10,38%","-5,30%",356,"10,88%","-7,25%","158.442,00","689.374.000,00",063,"12,70%"
81,BALM4,970,-2607,065,0519,"9,14%",381,080,336,127,221,190,"15,45%","-0,48%",308,"15,33%","-2,48%","2.022,90","146.999.000,00",015,"3,82%"
82,DFVA4,800,-2535,4904,3497,"0,00%",4335,2351,-4518,-2543,-4755,-4755,"-7,74%","-13,79%",133,"-10,35%","-193,42%",000,"1.170.000,00",284,"3,39%"
83,MODL3,308,-2299,188,0000,"0,71%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
84,TAMM4,5273,-2274,380,0626,"0,00%",524,-3111,977,-096,1801,966,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
85,TAMM3,5260,-2268,379,0625,"0,00%",523,-3104,974,-096,1798,965,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
86,TPIS3,399,-2189,020,0170,"4,60%",62,-050,245,-010,2290,653,"6,95%","-1,02%",33,"2,68%","-0,89%","218.200,00","897.436.000,00",170,"2,27%"
87,KROT11,4000,-2176,092,1844,"0,00%",427,816,868,-144,1352,878,"21,26%","-8,79%",136,"5,60%","-4,23%",000,"11.665.400.000,00",067,"-4,05%"
88,MODL11,846,-2105,172,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
89,LVTC3,380,-2069,039,0273,"0,36%",182,071,138,-141,081,039,"19,72%","-1,32%",274,"15,38%","-1,87%","83.880,10","635.111.000,00",000,"7,08%"
90,MODL4,272,-2030,166,0000,"0,00%",0,000,000,000,000,000,"0,00%","0,00%",0,"0,00%","-8,17%",000,"1.154.890.000,00",000,"-62,37%"
91,CESP3,2555,-1983,112,6411,"0,00%",657,794,1442,-226,1613,988,"44,45%","-32,33%",309,"5,14%","-5,64%",000,"7.961.190.000,00",031,"0,54%"
92,CESP6,2525,-1959,111,6336,"0,00%",649,785,1425,-223,1596,978,"44,45%","-32,33%",309,"5,14%","-5,64%",000,"7.961.190.000,00",031,"0,54%"
93,KROT4,512,-1949,082,1652,"0,00%",382,731,777,-129,1262,819,"21,26%","-8,79%",136,"5,60%","-4,23%",000,"11.665.400.000,00",067,"-4,05%"
94,CESP5,2500,-1940,110,6273,"0,00%",643,777,1411,-221,1582,969,"44,45%","-32,33%",309,"5,14%","-5,64%",000,"7.961.190.000,00",031,"0,54%"
95,CRBM7,6000,-1930,218,0999,"0,00%",782,199,-1030,1126,-902,-902,"-9,70%","-5,18%",224,"-12,71%","-11,28%",000,"827.347.000,00",045,"-1,58%"
96,WMBY3,2539,-1930,287,0836,"0,00%",182,120,862,-150,2502,2502,"9,70%","-7,05%",144,"2,39%","-14,86%",000,"212.439.000,00",651,"-14,48%"
97,TDBH4,066,-1863,128,0906,"0,00%",811,-615,873,-566,1023,1023,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
98,TANC4,4300,-1854,310,0511,"0,00%",428,-2537,796,-078,1620,869,"6,41%","-2,21%",95,"6,36%","-16,70%",000,"2.174.310.000,00",408,"9,79%"
99,RCSL4,069,-1697,18452,1548,"0,00%",1449,1228,-2900,-273,-2882,-5138,"-5,34%","-9,13%",134,"-5,31%","-1.087,60%","3.932.320,00","476.000,00",000,"37,43%"
100,TEND3,1283,-1648,184,0544,"0,00%",347,160,825,-137,1100,832,"6,59%","-3,53%",164,"5,21%","-11,15%","35.352.800,00","859.524.000,00",145,"8,89%"
101,CCIM3,552,-1644,094,0498,"0,00%",198,053,896,-109,2504,3884,"5,55%","-3,03%",258,"2,38%","-5,75%",000,"660.347.000,00",193,"29,98%"
102,MNDL3,4500,-1635,076,0133,"0,00%",83,-067,131,-016,630,531,"10,22%","-0,82%",76,"6,80%","-4,66%","32.587,70","146.648.000,00",293,"15,92%"
103,ESPA3,102,-1595,043,0366,"0,00%",161,16451,316,-078,925,528,"11,59%","-2,54%",100,"5,56%","-2,69%","1.131.870,00","857.790.000,00",101,"15,42%"
104,CBEE3,1200,-1590,057,0391,"0,00%",173,-064,338,-033,978,546,"11,56%","-2,46%",40,"5,50%","-3,59%",14286,"5.340.880.000,00",111,"8,04%"
105,TDBH3,056,-1581,108,0769,"0,00%",688,-522,740,-480,891,891,"10,38%","-4,86%",63,"10,48%","-6,85%",000,"554.115.000,00",027,"35,74%"
106,PCAR4,7211,-1556,749,1836,"0,00%",1603,2723,3103,-360,3237,1623,"5,92%","-11,09%",121,"7,57%","-48,15%",000,"4.717.000.000,00",112,"-27,70%"
107,BIOM3,1020,-1553,1052,10946,"0,00%",3753,2933,-1893,-1384,-2039,-2039,"-57,82%","-70,47%",152,"-25,96%","-67,75%","386.958,00","122.940.000,00",125,"77,61%"
108,GBIO33,1040,-1497,132,1518,"0,00%",791,757,1353,1758,1606,1606,"11,21%","-10,14%",131,"7,12%","-8,83%",000,"838.439.000,00",031,"-8,99%"
109,PCAR5,6712,-1449,697,1709,"0,00%",1492,2535,2888,-336,3022,1515,"5,92%","-11,09%",121,"7,57%","-48,15%",000,"4.717.000.000,00",112,"-27,70%"
110,MGLU3,180,-1359,138,0362,"0,00%",355,473,2278,-174,2960,946,"1,59%","-2,66%",116,"2,36%","-10,19%","282.774.000,00","9.610.530.000,00",077,"15,89%"
111,BRFS3,1632,-1354,184,0512,"0,00%",479,418,4417,-175,6087,984,"1,16%","-3,49%",134,"1,83%","-13,59%","132.640.000,00","14.923.400.000,00",135,"13,36%"
112,LECO4,146,-1348,200,0637,"0,00%",924,-1684,-2969,-316,-3269,-3269,"-2,14%","-4,72%",82,"-3,48%","-14,82%",000,"105.928.000,00",020,"3,58%"
113,SEDU3,2380,-1336,1500,3443,"0,00%",1531,5790,-2247,-267,-2868,-6964,"-15,33%","-25,73%",109,"-8,15%","-112,29%",000,"415.869.000,00",467,"10,87%"
114,TESA3,4800,-1330,162,1007,"0,00%",523,-1110,941,-135,1525,1009,"10,71%","-7,58%",86,"6,42%","-12,18%",000,"858.223.000,00",104,"15,48%"
115,DTCY3,470,-1322,-1309,8260,"0,00%",8815,-2884,-1295,-691,-1324,-2642,"-63,78%","-62,47%",57,"-82,01%","99,00%",36948,"-3.997.000,00",-052,"-16,00%"
116,BIOM4,868,-1322,896,9315,"0,00%",3194,2496,-1611,-1178,-1757,-1757,"-57,82%","-70,47%",152,"-25,96%","-67,75%",000,"122.940.000,00",125,"77,61%"
117,ALPK3,450,-1321,266,0720,"0,00%",388,-283,300,-054,675,392,"24,03%","-5,02%",49,"14,94%","-20,12%","546.914,00","367.314.000,00",384,"10,44%"
118,SIMH3,743,-1310,195,0204,"0,25%",92,095,133,-016,839,512,"15,27%","-2,05%",145,"9,30%","-14,89%","23.034.400,00","3.326.250.000,00",1362,"39,22%"
119,ARTR3,1001,-1301,131,0960,"0,00%",304,-623,468,-045,1361,693,"20,53%","-7,38%",64,"7,11%","-10,05%",000,"4.401.740.000,00",280,"12,37%"
120,IGUA3,815,-1252,-144,0568,"0,00%",564,-065,822,-060,1480,580,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
121,FGUI3,1200,-1241,-215,16009,"0,00%",25203,-220,-5776,-205,-7017,-7017,"-27,72%","-129,00%",4,"-60,74%","17,32%",000,"-222.024.000,00",-046,"2,13%"
122,IGUA6,807,-1240,-143,0562,"0,00%",558,-064,814,-059,1472,577,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
123,IGUA5,798,-1226,-141,0556,"0,00%",552,-064,804,-059,1463,573,"6,91%","-4,53%",34,"7,61%","11,52%",000,"-164.188.000,00",-133,"-7,41%"
124,PRVI3,1054,-1174,161,0919,"0,00%",565,-25086,971,-148,987,639,"9,46%","-7,83%",99,"6,15%","-13,71%",000,"525.170.000,00",010,"16,19%"
125,MTIG3,521,-1122,-8136,12686,"0,00%",8360,-1154,-2136,-997,-2262,-2476,"-59,38%","-113,09%",27,"-47,80%","725,28%",000,"-7.835.380,00",-495,"-26,54%"
126,CPNY3,235,-1100,042,0232,"0,00%",54,020,121,-013,421,421,"19,13%","-2,11%",226,"5,48%","-3,86%",000,"398.830.000,00",233,"20,10%"
127,PTBL4,259,-1039,095,0167,"0,00%",111,3448,336,-023,1156,509,"4,97%","-1,60%",101,"4,81%","-9,10%",000,"385.934.000,00",357,"20,35%"
128,ECPR4,9074,-992,122,0000,"0,00%",624,17557,-8297,-129,-8260,-8272,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
129,ECPR3,9025,-987,121,0000,"0,00%",621,17462,-8252,-129,-8215,-8227,"0,00%","0,00%",297,"-0,75%","-12,28%",000,"141.476.000,00",000,"0,00%"
130,ZAMP3,339,-954,067,0243,"0,00%",227,-231,940,-051,1626,299,"2,58%","-2,55%",69,"2,99%","-7,02%","4.266.030,00","1.393.680.000,00",080,"11,32%"
131,TELB3,1400,-950,085,2901,"0,00%",302,091,-395,-125,-036,-210,"-73,50%","-30,55%",573,"-11,44%","-8,93%","23.841,60","1.425.650.000,00",007,"18,43%"
132,COGN3,236,-899,038,0762,"0,00%",176,337,358,-059,842,547,"21,26%","-8,79%",136,"5,60%","-4,23%","93.205.500,00","11.665.400.000,00",067,"-4,05%"
133,TERI3,6428,-883,029,0107,"0,00%",81,790,720,-026,3956,3956,"1,49%","-1,91%",103,"1,25%","-3,27%",000,"3.641.000.000,00",143,"7,94%"
134,NORD3,911,-859,-037,24088,"0,00%",3120,-036,-24619,-033,-40098,-40098,"-9,78%","-280,55%",1,"-1,29%","4,32%","22.701,50","-162.544.000,00",-023,"12,91%"
135,SEMP3,1686,-812,136,15081,"0,00%",1201,1567,-442,1567,-407,-407,"-340,98%","-185,82%",164,"-30,21%","-16,81%",000,"118.441.000,00",000,"-10,37%"
136,BAHI11,200,-788,043,0140,"0,00%",89,-045,-940,-013,-2429,1234,"-1,49%","-1,77%",33,"-1,02%","-5,46%",000,"122.640.000,00",098,"57,20%"
137,EPAR3,825,-788,153,0268,"46,87%",1207,497,749,1137,711,294,"3,58%","-3,40%",426,"17,32%","-19,42%","128.803,00","80.079.000,00",001,"8,50%"
138,SZPQ4,664,-785,220,0855,"0,00%",744,262,-2031,-317,-2277,-2277,"-4,21%","-10,89%",297,"-3,77%","-28,00%",000,"684.467.000,00",030,"-11,71%"
139,MEDI3,1155,-752,189,0374,"0,00%",824,-1002,-911,-331,-661,-661,"-4,11%","-4,98%",79,"-12,30%","-25,13%",000,"426.164.000,00",002,"13,02%"
140,QUAL3,204,-703,046,0331,"3,88%",128,184,131,-036,414,199,"25,25%","-4,31%",124,"14,53%","-6,49%","14.034.700,00","1.270.210.000,00",176,"-3,03%"
141,TCNO3,120,-681,-840,0000,"0,00%",34,-008,-287,-004,-1511,-1745,"0,00%","0,00%",28,"-1,59%","123,36%",000,"-946.000,00",-3576,"-32,39%"
142,TELB4,1001,-679,061,2074,"0,00%",216,065,-282,-089,076,442,"-73,50%","-30,55%",573,"-11,44%","-8,93%","53.386,00","1.425.650.000,00",007,"18,43%"
143,ENJU3,177,-677,106,1843,"0,00%",869,152,-501,161,-135,-209,"-36,83%","-27,23%",486,"-56,33%","-15,59%","964.468,00","339.836.000,00",000,"34,31%"
144,AERI3,056,-653,061,0246,"0,00%",173,068,255,-457,487,393,"9,63%","-3,76%",161,"10,25%","-9,36%","2.478.200,00","1.138.260.000,00",149,"7,67%"
145,MRFG3,1031,-633,126,0073,"0,00%",73,097,981,-018,4443,564,"0,74%","-2,74%",124,"1,06%","-19,89%","58.337.100,00","7.631.320.000,00",732,"30,42%"
146,ANIM3,490,-600,082,0530,"0,00%",205,2527,247,-039,770,462,"21,48%","-5,71%",105,"9,35%","-13,71%","25.675.000,00","2.404.490.000,00",212,"37,98%"
147,MEAL3,165,-576,046,0212,"0,00%",172,-1105,-607,-039,-987,511,"-3,50%","-3,68%",92,"-3,43%","-8,02%","2.408.780,00","1.022.850.000,00",052,"14,12%"
148,BLUT3,514,-563,046,0000,"0,00%",138,-076,-4293,-020,-5397,-5397,"0,00%","0,00%",0,"-0,33%","-8,24%","3.091,81","56.569.000,00",012,"0,00%"
149,BUET3,2499,-546,-097,1961,"0,00%",572,-067,-1313,-039,-2260,-3632,"-14,93%","-35,93%",11,"-5,95%","17,79%",000,"-124.674.000,00",-070,"4,55%"
